0.0008  0
0.001  0
0.0012  0
0.0014  0
0.0016  0
0.0018  0
0.0002  0
0.0004  0
0.0006000000000000001  0
0.0008  0
0.001  0
0.0012  0
0.0014  0
0.0016  0
0.0018  0
0.002  0
0.0022  0
0.0024  0
0.0026  0
0.0028  0
0.003  0
0.0032  0
0.0034  0
0.0036  0
0.0038  0
0.004  0
0.0042  0
0.0044  0
0.0046  0
0.0048  0
0.005  0
0.0052  0
0.0054  0
0.0056  0
0.0058  0
0.006  0
0.0062  0
0.0064  0
0.0066  0
0.0068  0
0.007  0
0.0072  0
0.0074  0
0.0076  0
0.0078  0
0.008  0
0.008200000000000001  0
0.008400000000000001  0
0.008600000000000002  0
0.008800000000000001  0
0.009000000000000001  0
0.009200000000000002  0
0.0094  0
0.009600000000000001  0
0.009800000000000001  0
0.01  0
0.0002  0
0.0004  0
0.0006000000000000001  0
0.0002  1.093453055907101
0.0004  4.069735574738864
0.0006000000000000001  8.523404408453086
0.0008  14.09128298521788
0.001  20.44335777173435
0.0012  27.273994574385
0.0014  33.90889407959811
0.0016  40.44563850564012
0.0018  46.81523146822509
0.002  50.89261146373219
0.0022  54.22820988837802
0.0024  55.34914456195389
0.0026  52.38646419919729
0.0028  47.21807825494795
0.003  39.6678285216897
0.0032  27.71071222704327
0.0034  20.45312028180896
0.0036  12.15322035341289
0.0038  2.66634968768185
0.004  -7.339099414150363
0.0042  -18.16339247370352
0.0044  -29.19797091031794
0.0046  -40.24524527425496
0.0048  -51.23750475889891
0.005  -61.77136245353321
0.0052  -71.70538889527897
0.0054  -80.89432398699863
0.0056  -89.17650467951252
0.0058  -96.36191538447599
0.006  -102.4256197750109
0.0062  -107.286236582882
0.0064  -110.86381722216
0.0066  -113.1859598403392
0.0068  -114.2642479193431
0.007  -114.1219848090448
0.0072  -112.804692747262
0.0074  -110.3750564361077
0.0076  -106.8837030365482
0.0078  -102.3595794147171
0.008  -73.90810111477286
0.008200000000000001  -46.46139540894057
0.008400000000000001  -25.46131087287391
0.008600000000000002  -13.80066319989264
0.008800000000000001  -2.843115316016254
0.009000000000000001  1.226228324055996
0.009200000000000002  4.679657130431036
0.0094  7.382677073853035
0.009600000000000001  9.434891401071113
0.009800000000000001  7.074372850889985
0.01  -1.56910168427295
0.0102  -8.084654514327603
0.0104  -14.5576388387067
0.0106  -20.8994268700635
0.0108  -27.0224397893558
0.011  -32.84255301464983
0.0112  -38.28123759175602
0.0114  -43.26703822992907
0.0116  -47.73714000235145
0.0118  -51.63781923642009
0.012  -54.92557617735217
0.0122  -57.56682781357915
0.0124  -59.5383446457067
0.0126  -60.82638950958449
0.0128  -61.42734128091661
0.013  -61.34601504880413
0.0132  -60.59589215291417
0.0134  -59.19722866383718
0.0136  -57.17857438276587
0.0138  -54.57406374287752
0.014  -51.42441782642968
0.0142  -47.77562683022578
0.0144  -43.67836680035406
0.0146  -39.18865210176364
0.0148  -34.36641492655899
0.015  -29.27545944994636
0.0152  -23.98350285821791
0.0154  -18.56117182878921
0.0156  -13.08199096098523
0.0158  -7.621488354912159
0.016  -2.256827619828295
0.0162  2.934322997004462
0.0164  7.874069187322717
0.0166  12.48646171462322
0.0168  16.69768696825967
0.017  20.43778433531324
0.0172  23.64181602273606
0.0174  26.25177722908803
0.0176  28.21755682392795
